date,s0_pct(%),0%,1%,10%,30%,70%,90%,99%,100%
1/8/2019,14.06,0,1,10,30,70,90,99,100
2/8/2019,33.69,0,1,10,30,70,90,99,100
3/8/2019,39.06,0,1,10,30,70,90,99,100
4/8/2019,60.64,0,1,10,30,70,90,99,100
5/8/2019,37.60,0,1,10,30,70,90,99,100
6/8/2019,26.27,0,1,10,30,70,90,99,100
7/8/2019,31.05,0,1,10,30,70,90,99,100
8/8/2019,98.05,0,1,10,30,70,90,99,100
9/8/2019,84.77,0,1,10,30,70,90,99,100
10/8/2019,89.26,0,1,10,30,70,90,99,100
11/8/2019,97.36,0,1,10,30,70,90,99,100
12/8/2019,97.27,0,1,10,30,70,90,99,100
13/8/2019,67.19,0,1,10,30,70,90,99,100
14/8/2019,48.83,0,1,10,30,70,90,99,100
15/8/2019,31.64,0,1,10,30,70,90,99,100
16/8/2019,33.69,0,1,10,30,70,90,99,100
17/8/2019,83.01,0,1,10,30,70,90,99,100
18/8/2019,55.96,0,1,10,30,70,90,99,100
19/8/2019,86.33,0,1,10,30,70,90,99,100
20/8/2019,61.82,0,1,10,30,70,90,99,100
21/8/2019,50.29,0,1,10,30,70,90,99,100
22/8/2019,82.32,0,1,10,30,70,90,99,100
23/8/2019,52.54,0,1,10,30,70,90,99,100
24/8/2019,43.46,0,1,10,30,70,90,99,100
25/8/2019,64.94,0,1,10,30,70,90,99,100
26/8/2019,45.31,0,1,10,30,70,90,99,100
27/8/2019,26.46,0,1,10,30,70,90,99,100
28/8/2019,15.63,0,1,10,30,70,90,99,100
